Date,Close,Volume,ticker,category_raw,rolling_vol20,illiquid_flag,broad_cat,detailed_sector
2024-12-12 00:00:00-05:00,551.9635620117188,4048600,VOO,Large Blend,4612895.0,False,Equity,U.S. Large‐Cap Blend
2024-12-13 00:00:00-05:00,551.9237670898438,4666900,VOO,Large Blend,4649225.0,False,Equity,U.S. Large‐Cap Blend
2024-12-16 00:00:00-05:00,554.0892944335938,22846800,VOO,Large Blend,5423560.0,False,Equity,U.S. Large‐Cap Blend
2024-12-17 00:00:00-05:00,551.7648315429688,6110900,VOO,Large Blend,5503895.0,False,Equity,U.S. Large‐Cap Blend
2024-12-18 00:00:00-05:00,535.5631103515625,24584900,VOO,Large Blend,6384220.0,False,Equity,U.S. Large‐Cap Blend
2024-12-19 00:00:00-05:00,535.3643798828125,16792100,VOO,Large Blend,7026370.0,False,Equity,U.S. Large‐Cap Blend
2024-12-20 00:00:00-05:00,541.4238891601562,9389400,VOO,Large Blend,7269310.0,False,Equity,U.S. Large‐Cap Blend
2024-12-23 00:00:00-05:00,545.2994995117188,7063400,VOO,Large Blend,7343750.0,False,Equity,U.S. Large‐Cap Blend
2024-12-24 00:00:00-05:00,550.9100341796875,3439300,VOO,Large Blend,7300465.0,False,Equity,U.S. Large‐Cap Blend
2024-12-26 00:00:00-05:00,550.9000244140625,4492000,VOO,Large Blend,7303135.0,False,Equity,U.S. Large‐Cap Blend
2024-12-27 00:00:00-05:00,545.1898803710938,7077100,VOO,Large Blend,7491380.0,False,Equity,U.S. Large‐Cap Blend
2024-12-30 00:00:00-05:00,539.120849609375,6505100,VOO,Large Blend,7617200.0,False,Equity,U.S. Large‐Cap Blend
2024-12-31 00:00:00-05:00,536.9484252929688,6040800,VOO,Large Blend,7647190.0,False,Equity,U.S. Large‐Cap Blend
2025-01-02 00:00:00-05:00,535.6030883789062,7142700,VOO,Large Blend,7794180.0,False,Equity,U.S. Large‐Cap Blend
2025-01-03 00:00:00-05:00,542.5191040039062,6416300,VOO,Large Blend,7840480.0,False,Equity,U.S. Large‐Cap Blend
2025-01-06 00:00:00-05:00,545.6781616210938,5983400,VOO,Large Blend,7988570.0,False,Equity,U.S. Large‐Cap Blend
2025-01-07 00:00:00-05:00,539.5394287109375,5383200,VOO,Large Blend,8000985.0,False,Equity,U.S. Large‐Cap Blend
2025-01-08 00:00:00-05:00,540.2669067382812,4317000,VOO,Large Blend,7996220.0,False,Equity,U.S. Large‐Cap Blend
2025-01-10 00:00:00-05:00,532.04541015625,7935200,VOO,Large Blend,8187475.0,False,Equity,U.S. Large‐Cap Blend
2025-01-13 00:00:00-05:00,532.7330322265625,5621000,VOO,Large Blend,8292805.0,False,Equity,U.S. Large‐Cap Blend
2025-01-14 00:00:00-05:00,533.4107055664062,8820000,VOO,Large Blend,8531375.0,False,Equity,U.S. Large‐Cap Blend
2025-01-15 00:00:00-05:00,543.1668701171875,5307300,VOO,Large Blend,8563395.0,False,Equity,U.S. Large‐Cap Blend
2025-01-16 00:00:00-05:00,542.3596801757812,3632800,VOO,Large Blend,7602695.0,False,Equity,U.S. Large‐Cap Blend
2025-01-17 00:00:00-05:00,547.5616455078125,6558700,VOO,Large Blend,7625085.0,False,Equity,U.S. Large‐Cap Blend
2025-01-21 00:00:00-05:00,552.5443725585938,5301700,VOO,Large Blend,6660925.0,False,Equity,U.S. Large‐Cap Blend
2025-01-22 00:00:00-05:00,555.6834716796875,4780000,VOO,Large Blend,6060320.0,False,Equity,U.S. Large‐Cap Blend
2025-01-23 00:00:00-05:00,558.7628173828125,6217900,VOO,Large Blend,5901745.0,False,Equity,U.S. Large‐Cap Blend
2025-01-24 00:00:00-05:00,557.07861328125,3612100,VOO,Large Blend,5729180.0,False,Equity,U.S. Large‐Cap Blend
2025-01-27 00:00:00-05:00,549.3255004882812,7617400,VOO,Large Blend,5938085.0,False,Equity,U.S. Large‐Cap Blend
2025-01-28 00:00:00-05:00,553.9295043945312,4164700,VOO,Large Blend,5921720.0,False,Equity,U.S. Large‐Cap Blend
2025-01-29 00:00:00-05:00,551.4979248046875,4174500,VOO,Large Blend,5776590.0,False,Equity,U.S. Large‐Cap Blend
2025-01-30 00:00:00-05:00,554.3779907226562,4296500,VOO,Large Blend,5666160.0,False,Equity,U.S. Large‐Cap Blend
2025-01-31 00:00:00-05:00,551.4182739257812,6243300,VOO,Large Blend,5676285.0,False,Equity,U.S. Large‐Cap Blend
2025-02-03 00:00:00-05:00,547.80078125,7824000,VOO,Large Blend,5710350.0,False,Equity,U.S. Large‐Cap Blend
2025-02-04 00:00:00-05:00,551.4381713867188,4181400,VOO,Large Blend,5598605.0,False,Equity,U.S. Large‐Cap Blend
2025-02-05 00:00:00-05:00,553.7003173828125,3424200,VOO,Large Blend,5470645.0,False,Equity,U.S. Large‐Cap Blend
2025-02-06 00:00:00-05:00,555.6934204101562,3606300,VOO,Large Blend,5381800.0,False,Equity,U.S. Large‐Cap Blend
2025-02-07 00:00:00-05:00,550.2921752929688,10161600,VOO,Large Blend,5674030.0,False,Equity,U.S. Large‐Cap Blend
2025-02-10 00:00:00-05:00,554.228515625,3517600,VOO,Large Blend,5453150.0,False,Equity,U.S. Large‐Cap Blend
2025-02-11 00:00:00-05:00,554.726806640625,2752900,VOO,Large Blend,5309745.0,False,Equity,U.S. Large‐Cap Blend
2025-02-12 00:00:00-05:00,552.8931274414062,3579500,VOO,Large Blend,5047720.0,False,Equity,U.S. Large‐Cap Blend
2025-02-13 00:00:00-05:00,558.7328491210938,3388500,VOO,Large Blend,4951780.0,False,Equity,U.S. Large‐Cap Blend
2025-02-14 00:00:00-05:00,558.7528076171875,3380600,VOO,Large Blend,4939170.0,False,Equity,U.S. Large‐Cap Blend
2025-02-18 00:00:00-05:00,560.3672485351562,3844900,VOO,Large Blend,4803480.0,False,Equity,U.S. Large‐Cap Blend
2025-02-19 00:00:00-05:00,561.7225341796875,3857600,VOO,Large Blend,4731275.0,False,Equity,U.S. Large‐Cap Blend
2025-02-20 00:00:00-05:00,559.3607177734375,4446800,VOO,Large Blend,4714615.0,False,Equity,U.S. Large‐Cap Blend
2025-02-21 00:00:00-05:00,549.8436889648438,6148700,VOO,Large Blend,4711155.0,False,Equity,U.S. Large‐Cap Blend
2025-02-24 00:00:00-05:00,547.2427368164062,4772300,VOO,Large Blend,4769165.0,False,Equity,U.S. Large‐Cap Blend
2025-02-25 00:00:00-05:00,544.5221557617188,5491500,VOO,Large Blend,4662870.0,False,Equity,U.S. Large‐Cap Blend
2025-02-26 00:00:00-05:00,544.8609619140625,4180800,VOO,Large Blend,4663675.0,False,Equity,U.S. Large‐Cap Blend
2025-02-27 00:00:00-05:00,536.1112670898438,5521400,VOO,Large Blend,4731020.0,False,Equity,U.S. Large‐Cap Blend
2025-02-28 00:00:00-05:00,544.4424438476562,7328100,VOO,Large Blend,4882600.0,False,Equity,U.S. Large‐Cap Blend
2025-03-03 00:00:00-05:00,535.06494140625,7290000,VOO,Large Blend,4934935.0,False,Equity,U.S. Large‐Cap Blend
2025-03-04 00:00:00-05:00,528.6173095703125,10477400,VOO,Large Blend,5067605.0,False,Equity,U.S. Large‐Cap Blend
2025-03-05 00:00:00-05:00,534.5467529296875,6221700,VOO,Large Blend,5169620.0,False,Equity,U.S. Large‐Cap Blend
2025-03-06 00:00:00-05:00,524.850341796875,7228900,VOO,Large Blend,5359855.0,False,Equity,U.S. Large‐Cap Blend
2025-03-07 00:00:00-05:00,527.6805419921875,7308300,VOO,Large Blend,5544955.0,False,Equity,U.S. Large‐Cap Blend
2025-03-10 00:00:00-04:00,513.7289428710938,11176900,VOO,Large Blend,5595720.0,False,Equity,U.S. Large‐Cap Blend
2025-03-11 00:00:00-04:00,509.5135498046875,11208900,VOO,Large Blend,5980285.0,False,Equity,U.S. Large‐Cap Blend
2025-03-12 00:00:00-04:00,511.9849853515625,8590600,VOO,Large Blend,6272170.0,False,Equity,U.S. Large‐Cap Blend
2025-03-13 00:00:00-04:00,505.2981262207031,21650000,VOO,Large Blend,7175695.0,False,Equity,U.S. Large‐Cap Blend
2025-03-14 00:00:00-04:00,515.6721801757812,7412300,VOO,Large Blend,7376885.0,False,Equity,U.S. Large‐Cap Blend
2025-03-17 00:00:00-04:00,519.6085205078125,6269800,VOO,Large Blend,7521345.0,False,Equity,U.S. Large‐Cap Blend
2025-03-18 00:00:00-04:00,514.1275024414062,6010600,VOO,Large Blend,7629630.0,False,Equity,U.S. Large‐Cap Blend
2025-03-19 00:00:00-04:00,519.52880859375,5373900,VOO,Large Blend,7705445.0,False,Equity,U.S. Large‐Cap Blend
2025-03-20 00:00:00-04:00,518.3329467773438,6029700,VOO,Large Blend,7784590.0,False,Equity,U.S. Large‐Cap Blend
2025-03-21 00:00:00-04:00,518.4625244140625,5059000,VOO,Large Blend,7730105.0,False,Equity,U.S. Large‐Cap Blend
2025-03-24 00:00:00-04:00,527.5609741210938,22376300,VOO,Large Blend,8610305.0,False,Equity,U.S. Large‐Cap Blend
2025-03-25 00:00:00-04:00,528.816650390625,6260200,VOO,Large Blend,8648740.0,False,Equity,U.S. Large‐Cap Blend
2025-03-26 00:00:00-04:00,522.6480102539062,4410200,VOO,Large Blend,8660210.0,False,Equity,U.S. Large‐Cap Blend
2025-03-27 00:00:00-04:00,521.2100219726562,5534900,VOO,Large Blend,8660885.0,False,Equity,U.S. Large‐Cap Blend
2025-03-28 00:00:00-04:00,510.79998779296875,5831800,VOO,Large Blend,8586070.0,False,Equity,U.S. Large‐Cap Blend
2025-03-31 00:00:00-04:00,513.9099731445312,8196700,VOO,Large Blend,8631405.0,False,Equity,U.S. Large‐Cap Blend
2025-04-01 00:00:00-04:00,515.7999877929688,7697000,VOO,Large Blend,8492385.0,False,Equity,U.S. Large‐Cap Blend
2025-04-02 00:00:00-04:00,518.9099731445312,6308600,VOO,Large Blend,8496730.0,False,Equity,U.S. Large‐Cap Blend
2025-04-03 00:00:00-04:00,494.1600036621094,16226000,VOO,Large Blend,8946585.0,False,Equity,U.S. Large‐Cap Blend
2025-04-04 00:00:00-04:00,465.5199890136719,30966500,VOO,Large Blend,10129495.0,False,Equity,U.S. Large‐Cap Blend
2025-04-07 00:00:00-04:00,463.55999755859375,31285300,VOO,Large Blend,11134915.0,False,Equity,U.S. Large‐Cap Blend
2025-04-08 00:00:00-04:00,456.739990234375,19002700,VOO,Large Blend,11524605.0,False,Equity,U.S. Large‐Cap Blend
2025-04-09 00:00:00-04:00,499.1000061035156,29286600,VOO,Large Blend,12559405.0,False,Equity,U.S. Large‐Cap Blend
2025-04-10 00:00:00-04:00,482.05999755859375,16651300,VOO,Large Blend,12309470.0,False,Equity,U.S. Large‐Cap Blend
